117342957,42185649
117347739,42189438
117350097,42190932
117350244,42190950
117356775,42196722
117357525,42199095
117360951,42201216
117363918,42203514
117364962,42204633
117377466,42213045
117378480,42215199
117383427,42219315
117384336,42219918
117384681,42220311
117384984,42220476
117386577,42222009
117389667,42223554
117390714,42224508
117392814,42226146
117396462,42229287
117397437,42230370
117397656,42230529
117400989,42233427
117404061,42236076
117407778,42238062
117408327,42238341
117412782,42241905
117414993,42243291
117415662,42243861
117418035,42245844
117422685,42248316
117423615,42249285
117424503,42249735
117428040,42238314
117429234,42254259
117429324,42254250
117429447,42254385
117431334,42256284
117439830,42261561
117440763,42262356
117440880,42262485
117441165,42262584
117444288,42265275
117452484,42270087
117452832,42270303
117453675,42270933
117454677,42272262
117455664,42272913
117458163,42274476
117464478,42276921
117467145,42277914
117468330,42278361
117470604,42279834
117470910,42280035
117471066,42280116
117471357,42280335
117472902,42281634
117473493,42282000
117475368,42283308
117476565,42283935
117476841,42284121
117480900,42286398
117481842,42286938
117481923,42286947
117482601,42287493
117483048,42288003
117483258,42288318
117485520,42290295
117488292,42293736
117489909,42295635
117493050,42298128
117494022,42299229
117498486,42302085
117500649,42304248
117503259,42306684
117503301,42306690
117504150,42307494
117505641,42309060
117506793,42310215
117507615,42310860
117507996,42311088
117509214,42311817
117514611,42316224
117515799,42316944
117516768,42317475
117522123,42355551
117528393,42326721
117531276,42327309
117534321,42328905
117534522,42328965
117534651,42329121
117538155,42331689
117539253,42332613
117545046,42336108
117545064,42336111
117545265,42336213
117550725,42341568
117553311,42344106
117554058,42344490
117554148,42344475
117554601,42344688
117555267,42344667
117566055,42350940
117567153,42352014
117567708,42352416
117568095,42352641
117568494,42352941
117569424,42353541
117570645,42354528
117571716,42355587
117572244,42356124
117574584,42357405
117580146,42360870
117580842,42361422
117582963,42362970
117590004,42368850
117590808,42349149
117595290,42372054
117596025,42372990
117596787,42373770
117599469,42376503
117600150,42377037
117602214,42378633
117603696,42379977
117610818,42383940
117612012,42384966
117613812,42387735
117614070,42387957
117614988,42388722
117615717,42389421
117616188,42639267
117619068,42393003
117619539,42393291
117619878,42393639
117620199,42393768
117621366,42394851
117621687,42395139
117625500,42397245
117626181,42397746
117626700,42398016
117629760,42400149
117632199,42402489
117634497,42404151
117634740,42404136
117636144,42405270
117639111,42407223
117639732,42407517
117640782,42408051
117640878,42408198
117641664,42408507
117643950,42409389
117648468,42412929
117649071,42413661
117649074,42413685
117649536,42413955
117652941,42416469
117653664,42416757
117655896,42418059
117660345,42418644
117667818,42422358
117667866,42422328
117670062,42423345
117670782,42423723
117670803,42423738
117672012,42424584
117672618,42425202
117688167,42432174
117688320,42432249
117690372,42433620
117692370,42435318
117696621,42437847
117712740,42439185
117716634,42440295
117717483,42441033
117717555,42441081
117717996,42441405
117719007,42442227
117721851,42443577
117723843,42444852
117734286,42446301
117740073,42447444
117741276,42448572
117741336,42448605
117741426,42448644
117743532,42449676
117744660,42451017
117750903,42455478
117752637,42456738
117754041,42457488
117779715,42458982
117780561,42459357
117781794,42460071
117783450,42461193
117783831,42461772
117786411,42462807
117786948,42462882
117787359,42463023
117788637,42464031
117791574,42466719
117807813,42471330
117817734,42473769
117819207,42474945
117820335,42475311
117820353,42475359
117820458,42475416
117821892,42476589
117822024,42476664
117822372,42486909
117822387,42486891
117822408,42486900
117823008,42477564
117823299,42477930
117824550,42478650
117825285,42479085
117825453,42477282
117825981,42479448
117828507,42479862
117829629,42487851
117830100,42480717
117830169,42480741
117830901,42481173
117831018,42481239
117832200,42481869
117832299,42481899
117836769,42484836
117841974,42486591
117845595,42487863
117845883,42488109
117845898,42488115
117846081,42488310
117847782,42489978
117849558,42490752
117849759,42490812
117849921,42491121
117851433,42492108
117854040,42494067
117859194,42496473
117859737,42496665
117859974,42496833
117861999,42498108
117863271,42498630
117868233,42502161
117868491,42502326
117870573,42503478
117871176,42503763
117877683,42504948
117879309,42505846
117879312,42505873
117881952,42507987
117883092,42509199
