lat,lng,conn
51.402094,-0.099469,84
51.402010,-0.094240,83
51.399309,-0.091268,86
51.397910,-0.096163,86
51.415261,-0.091124,82
51.413063,-0.106580,77
51.410524,-0.091285,82
51.416069,-0.099514,77
51.410694,-0.101577,79
51.408762,-0.110654,79
51.419616,-0.094138,82
51.421068,-0.101878,82
51.418520,-0.084930,87
51.371649,-0.114881,86
51.370724,-0.106398,88
51.366185,-0.117814,82
51.369045,-0.113963,85
51.362755,-0.110310,81
51.363145,-0.100890,86
51.362624,-0.105621,83
51.358916,-0.117283,81
51.353717,-0.109985,79
51.394203,-0.121844,81
51.393322,-0.110040,83
51.391508,-0.119026,81
51.390574,-0.127836,79
51.389764,-0.110472,85
51.389044,-0.117674,80
51.387221,-0.119812,81
51.387493,-0.112940,85
51.399240,-0.120402,82
51.395484,-0.114881,84
51.396603,-0.122751,80
51.387420,-0.069125,83
51.390732,-0.068321,84
51.387849,-0.076882,81
51.393524,-0.072277,86
51.390406,-0.062171,82
51.399155,-0.061000,82
51.395826,-0.070706,88
51.396718,-0.065438,85
51.390472,-0.075932,81
51.395457,-0.058151,84
51.519840,-0.273646,80
51.516997,-0.265848,85
51.514645,-0.277623,84
51.514218,-0.265892,85
51.514010,-0.269949,87
51.511384,-0.263250,87
51.511559,-0.267097,87
51.509145,-0.270662,91
51.507992,-0.265805,90
51.520754,-0.325146,81
51.516041,-0.328637,83
51.521673,-0.330252,79
51.515077,-0.323593,86
51.526699,-0.324369,79
51.527765,-0.313948,81
51.527944,-0.330063,80
51.524024,-0.311008,81
51.523061,-0.318675,82
51.514519,-0.377268,84
51.515788,-0.367359,81
51.512755,-0.374333,85
51.512342,-0.367731,83
51.520859,-0.363706,77
51.520404,-0.357696,78
51.517201,-0.361477,77
51.514214,-0.355424,78
51.520858,-0.301377,86
51.519287,-0.319110,83
51.517571,-0.303095,90
51.520058,-0.309076,85
51.517677,-0.314742,85
51.514990,-0.311792,87
51.502035,-0.299462,84
51.505990,-0.302599,86
51.503963,-0.287226,83
51.504120,-0.293803,79
51.501125,-0.304345,89
51.510849,-0.290624,86
51.513616,-0.294956,89
51.510307,-0.301384,88
51.507692,-0.296652,84
51.522990,-0.254795,79
51.517527,-0.252170,83
51.511764,-0.255842,83
51.512651,-0.258707,82
51.510643,-0.249115,84
51.507274,-0.255450,85
51.506011,-0.248542,87
51.530089,-0.257214,80
51.525401,-0.273317,79
51.499372,-0.333165,85
51.511699,-0.322504,90
51.510297,-0.329518,88
51.510263,-0.338679,88
51.507589,-0.335514,88
51.503786,-0.335986,84
51.505594,-0.340792,83
51.505333,-0.329639,86
51.533394,-0.377092,79
51.531960,-0.366055,80
51.529495,-0.360701,83
51.529877,-0.347874,82
51.526447,-0.353459,85
51.535961,-0.367833,78
51.538123,-0.372984,77
51.535470,-0.360488,76
51.541034,-0.357634,72
51.539835,-0.339052,78
51.535849,-0.349586,81
51.534460,-0.353922,79
51.550569,-0.342207,80
51.548002,-0.353943,74
51.549865,-0.348639,78
51.542919,-0.348015,76
51.520205,-0.287419,83
51.519736,-0.283145,83
51.519006,-0.294721,87
51.534888,-0.284607,76
51.531049,-0.295855,80
51.527519,-0.288445,81
51.527997,-0.301940,76
51.524481,-0.296600,81
51.526815,-0.306736,82
51.524524,-0.334776,79
51.525513,-0.340521,83
51.521938,-0.346547,80
51.520572,-0.339042,83
51.518675,-0.333317,81
51.520586,-0.343799,79
51.516578,-0.337878,85
51.514711,-0.333833,84
51.513835,-0.343733,85
51.527684,-0.366842,79
51.525541,-0.360513,80
51.524971,-0.366991,79
51.525408,-0.374277,79
51.523544,-0.370487,78
51.521029,-0.369438,79
51.518861,-0.378141,80
51.518011,-0.372236,81
51.499286,-0.324553,84
51.497859,-0.310483,89
51.496970,-0.304016,88
51.496689,-0.316265,88
51.500665,-0.310948,89
51.494223,-0.309929,86
51.502944,-0.325756,86
51.500851,-0.319524,87
51.547772,-0.335322,78
51.546178,-0.320846,78
51.556244,-0.349987,76
51.555965,-0.356561,81
51.555374,-0.343290,75
51.554461,-0.334650,81
51.552474,-0.325144,77
51.550429,-0.328786,76
51.551980,-0.357746,79
51.553722,-0.362274,81
51.552096,-0.375226,78
51.552049,-0.366623,79
51.549009,-0.360896,76
51.548686,-0.385449,72
51.546163,-0.377917,77
51.545135,-0.365364,78
51.544806,-0.372161,80
51.539808,-0.379157,78
51.537945,-0.407432,73
51.543464,-0.389709,78
51.538207,-0.395450,78
51.537454,-0.388597,80
51.535886,-0.398484,77
51.533849,-0.385083,76
51.532715,-0.393592,79
51.531403,-0.382346,76
51.502621,-0.377215,84
51.500345,-0.371812,77
51.496871,-0.366144,72
51.495002,-0.373119,77
51.502689,-0.347919,78
51.506792,-0.366861,80
51.503131,-0.360979,74
51.506519,-0.352781,74
51.539011,-0.312364,76
51.541683,-0.309448,74
51.541048,-0.317781,70
51.538828,-0.325341,76
51.536231,-0.308464,78
51.536815,-0.334276,75
51.533240,-0.315088,76
51.533607,-0.326881,77
51.531376,-0.338300,77
51.512149,-0.282371,84
51.508165,-0.274531,92
51.509658,-0.285636,88
51.504764,-0.279030,90
51.507821,-0.281170,90
51.504586,-0.267155,89
51.504871,-0.272270,91
51.502529,-0.270189,89
51.500913,-0.274919,87
51.511912,-0.384697,83
51.509660,-0.380449,84
51.509055,-0.372812,86
51.506878,-0.383240,82
51.513572,-0.387341,82
51.514929,-0.382352,80
51.506937,-0.392272,80
51.502676,-0.393304,76
51.501867,-0.384073,84
51.500644,-0.391988,78
51.498936,-0.379635,83
51.499618,-0.398155,77
51.497129,-0.387338,80
51.497201,-0.382388,81
51.503487,-0.386828,81
51.499669,-0.267504,87
51.501659,-0.257168,87
51.502650,-0.263051,87
51.498236,-0.257898,87
51.499512,-0.261510,86
51.496516,-0.270354,87
51.504988,-0.257654,86
51.505594,-0.314017,88
51.505953,-0.324638,87
51.505179,-0.319533,89
51.502371,-0.315589,88
51.506826,-0.308418,89
51.509852,-0.311569,88
51.509425,-0.317735,89
51.508529,-0.323873,90
51.611148,-0.124167,83
51.610716,-0.113215,86
51.611597,-0.129532,82
51.610676,-0.118935,82
51.611091,-0.104941,86
51.610226,-0.096378,81
51.609211,-0.108156,88
51.613940,-0.097557,80
51.639405,-0.072231,81
51.635167,-0.073504,79
51.637638,-0.078870,79
51.639636,-0.065831,80
51.633929,-0.088546,81
51.631535,-0.080713,80
51.626327,-0.084842,76
51.644251,-0.075400,80
51.642467,-0.068848,82
51.669382,-0.067788,74
51.664686,-0.085591,81
51.662690,-0.060558,77
51.665269,-0.061320,73
51.664228,-0.080466,82
51.678825,-0.106733,62
51.668715,-0.084505,74
51.666879,-0.094468,80
51.653512,-0.148910,81
51.644964,-0.123704,77
51.667350,-0.150418,55
51.648679,-0.139804,79
51.648495,-0.130630,80
51.642299,-0.140237,77
51.639406,-0.137100,78
51.664899,-0.172790,59
51.625131,-0.067102,85
51.623021,-0.063576,86
51.617956,-0.067414,86
51.619858,-0.054158,82
51.616388,-0.043246,80
51.622109,-0.068389,84
51.623618,-0.058403,86
51.618763,-0.060944,86
51.616951,-0.055079,81
51.615337,-0.060213,85
51.663455,-0.031221,75
51.661309,-0.036196,76
51.662567,-0.040470,78
51.658124,-0.040020,78
51.656106,-0.023773,77
51.656995,-0.033996,77
51.659449,-0.045251,82
51.653924,-0.047822,83
51.666488,-0.038042,81
51.670154,-0.038839,82
51.678901,-0.030965,77
51.675666,-0.019503,76
51.673745,-0.035730,81
51.673133,-0.030314,79
51.670089,-0.033895,80
51.668899,-0.026098,77
51.648065,-0.079222,83
51.647255,-0.085516,79
51.641903,-0.089323,74
51.643755,-0.103243,74
51.642430,-0.099267,78
51.639710,-0.082530,79
51.637810,-0.095295,78
51.651614,-0.092565,81
51.615633,-0.076338,85
51.631774,-0.068233,79
51.627536,-0.063960,85
51.628374,-0.073659,82
51.628510,-0.067735,80
51.623979,-0.078351,80
51.622744,-0.073702,83
51.618939,-0.082629,81
51.618430,-0.074322,84
51.618420,-0.078080,82
51.666822,-0.105529,74
51.662294,-0.097280,78
51.658435,-0.115851,76
51.660110,-0.101893,76
51.656643,-0.092841,81
51.649500,-0.109310,73
51.654287,-0.099818,79
51.648698,-0.121472,75
51.638664,-0.047917,83
51.635862,-0.031036,82
51.637068,-0.060794,78
51.634583,-0.055393,84
51.635141,-0.065669,76
51.634599,-0.044285,81
51.633412,-0.048637,81
51.630102,-0.029001,79
51.640837,-0.056280,80
51.626684,-0.055234,85
51.623355,-0.049721,79
51.631132,-0.053078,84
51.631197,-0.061356,82
51.630191,-0.049040,81
51.629096,-0.058708,84
51.626792,-0.049828,82
51.624479,-0.097148,80
51.621758,-0.091696,79
51.621732,-0.102485,84
51.620518,-0.097113,79
51.620834,-0.087269,78
51.618822,-0.105445,86
51.617269,-0.092758,81
51.615277,-0.103890,82
51.615049,-0.110517,86
51.641089,-0.042792,84
51.642215,-0.051642,83
51.649239,-0.040404,82
51.649999,-0.047642,85
51.645786,-0.044960,86
51.645552,-0.050616,85
51.646146,-0.039827,83
51.647010,-0.058544,83
51.649880,-0.074341,84
51.653735,-0.057489,82
51.645513,-0.068939,82
51.644441,-0.063417,83
51.660612,-0.056502,77
51.660961,-0.050088,79
51.653560,-0.066696,82
51.634330,-0.121897,81
51.627678,-0.126255,82
51.645851,-0.113568,75
51.641083,-0.116185,75
51.639646,-0.127211,79
51.637927,-0.131776,80
51.637849,-0.117883,75
51.617738,-0.116905,83
51.612891,-0.137829,84
51.615644,-0.139283,85
51.614432,-0.129349,82
51.626091,-0.116609,78
51.623880,-0.121113,80
51.621644,-0.128360,77
51.618945,-0.134246,81
51.616917,-0.123492,79
51.655640,-0.085865,86
51.665684,-0.068916,76
51.661338,-0.068283,78
51.662546,-0.074333,80
51.661770,-0.090237,83
51.660292,-0.083119,83
51.658737,-0.077770,84
51.657540,-0.072010,79
51.654649,-0.076539,83
51.676709,-0.046756,74
51.676250,-0.040106,79
51.671813,-0.042526,80
51.671054,-0.048964,79
51.667590,-0.049217,79
51.664466,-0.050921,77
51.681138,-0.047112,73
51.680343,-0.037893,80
51.609837,-0.082951,81
51.610334,-0.067586,89
51.610429,-0.063022,87
51.612035,-0.091018,79
51.610008,-0.058609,82
51.613298,-0.064044,89
51.609973,-0.046031,81
51.613511,-0.085617,81
51.613759,-0.079987,81
51.625656,-0.103530,83
51.629980,-0.099932,82
51.624512,-0.109753,81
51.621309,-0.111572,82
51.637616,-0.103794,76
51.631433,-0.110644,77
51.633464,-0.099415,84
51.628542,-0.092790,81
51.488371,0.112093,81
51.487527,0.118171,81
51.486948,0.107721,82
51.481806,0.114974,79
51.498001,0.118212,81
51.495645,0.109662,81
51.494173,0.116047,83
51.491147,0.116579,83
51.491561,0.106462,80
51.475882,0.014816,86
51.479026,0.020703,87
51.468558,0.023982,80
51.472651,0.020977,82
51.466975,0.015183,84
51.482889,0.014144,85
51.480215,0.015074,85
51.480129,0.007620,85
51.482123,0.045560,83
51.486523,0.037704,82
51.484690,0.030447,84
51.483281,0.035366,83
51.482626,0.024352,85
51.478925,0.025600,86
51.480423,0.030850,85
51.479365,0.038025,84
51.428443,0.065805,72
51.437906,0.046936,77
51.437007,0.054792,76
51.433377,0.062112,72
51.436164,0.067164,77
51.433188,0.072172,73
51.431784,0.054667,73
51.427728,0.058829,75
51.457131,0.053766,85
51.460672,0.071165,73
51.460287,0.060513,79
51.460124,0.053753,83
51.455447,0.065436,83
51.453175,0.056660,87
51.464889,0.056548,79
51.463834,0.052072,80
51.449128,0.065992,85
51.453775,0.078468,76
51.445603,0.051434,85
51.442486,0.063572,80
51.443067,0.081534,75
51.439449,0.074756,78
51.454494,0.040271,83
51.455300,0.047001,86
51.462106,0.034525,80
51.462265,0.045755,80
51.458973,0.041302,81
51.489664,0.076992,87
51.489785,0.082512,86
51.485534,0.083744,86
51.483967,0.075402,85
51.486689,0.078299,86
51.482269,0.087092,83
51.483122,0.085845,85
51.482901,0.079266,85
51.470258,-0.016119,90
51.480505,-0.008294,92
51.475967,-0.000626,88
51.473336,-0.017523,91
51.468922,0.035993,78
51.472775,0.047037,77
51.470196,0.030210,80
51.468763,0.048039,77
51.465697,0.040476,76
51.477148,0.038131,81
51.474484,0.041693,79
51.474816,0.029900,83
51.445253,0.035255,76
51.444337,0.025904,72
51.444582,0.042700,79
51.462919,0.018628,81
51.460016,0.013892,83
51.456251,0.021610,80
51.451258,0.024989,79
51.447866,0.027546,76
51.449857,0.037941,79
51.483132,0.001982,89
51.485667,0.013286,86
51.489102,0.027107,85
51.479872,0.100285,78
51.479780,0.092564,81
51.491344,0.096941,85
51.488358,0.090024,86
51.488473,0.100806,82
51.485288,0.090871,86
51.485125,0.102928,83
51.484480,0.095972,83
51.474097,0.091468,76
51.472711,0.063165,76
51.472907,0.073804,76
51.478164,0.077062,81
51.467590,0.063888,77
51.479373,0.084063,82
51.468994,0.080481,75
51.476846,0.090926,80
51.476234,0.067012,81
51.493651,0.087874,79
51.507878,0.114416,77
51.505373,0.118952,78
51.505201,0.114178,80
51.502962,0.117638,80
51.500374,0.111982,80
51.487114,0.071842,88
51.487847,0.066939,90
51.483910,0.067425,87
51.479865,0.065567,84
51.484383,0.058103,86
51.483493,0.071058,87
51.476391,0.056053,80
51.479615,0.062488,82
51.480475,0.070163,84
51.480422,0.075292,83
51.488891,0.057258,88
51.486888,0.047794,84
51.488907,0.053146,87
51.493023,0.056754,88
51.568054,-0.093702,90
51.566747,-0.097161,90
51.566167,-0.099682,91
51.565236,-0.094378,86
51.563829,-0.101169,92
51.562288,-0.093453,91
51.562473,-0.096647,90
51.563265,-0.062404,89
51.564471,-0.067844,90
51.565243,-0.071346,93
51.568493,-0.068476,91
51.568669,-0.071340,92
51.567307,-0.064608,89
51.565295,-0.062576,89
51.548877,-0.043962,93
51.546812,-0.046023,95
51.545325,-0.051972,96
51.544163,-0.048324,95
51.551239,-0.042865,91
51.551044,-0.051614,94
51.548876,-0.049546,94
51.556379,-0.080722,92
51.557474,-0.087307,91
51.555492,-0.088411,91
51.554668,-0.085053,92
51.552997,-0.081667,93
51.560436,-0.080608,92
51.558941,-0.084137,92
51.544173,-0.069390,94
51.553185,-0.069756,94
51.552724,-0.065725,92
51.551068,-0.075373,96
51.545792,-0.066404,92
51.539827,-0.079087,95
51.542266,-0.082915,93
51.538567,-0.082300,94
51.534036,-0.080111,96
51.544637,-0.079257,95
51.552122,-0.057158,94
51.550058,-0.059650,94
51.550320,-0.065243,93
51.548068,-0.055630,95
51.547973,-0.064736,94
51.546016,-0.058886,94
51.544432,-0.060787,94
51.558821,-0.065389,91
51.556691,-0.064967,90
51.560607,-0.059759,90
51.561540,-0.063309,90
51.560787,-0.068355,91
51.557944,-0.058954,91
51.537729,-0.071820,94
51.536268,-0.074521,95
51.533105,-0.069639,96
51.534545,-0.065366,95
51.533529,-0.074643,96
51.531387,-0.076641,97
51.527826,-0.084025,97
51.533774,-0.085917,95
51.532059,-0.089382,96
51.531000,-0.081699,97
51.550456,-0.037901,89
51.555697,-0.028780,86
51.558806,-0.042123,86
51.555230,-0.037729,86
51.554852,-0.043334,88
51.553388,-0.033859,84
51.552930,-0.038813,87
51.559593,-0.053067,87
51.557601,-0.048031,89
51.556414,-0.052695,91
51.554020,-0.050640,92
51.553806,-0.046391,92
51.562348,-0.055509,88
51.569174,-0.077597,89
51.567881,-0.073940,91
51.565896,-0.081893,88
51.567564,-0.080129,89
51.564340,-0.088158,89
51.568006,-0.085537,88
51.564528,-0.076531,91
51.561610,-0.086348,93
51.574187,-0.079857,90
51.571954,-0.072466,93
51.573371,-0.075760,92
51.573834,-0.084560,90
51.571439,-0.082737,89
51.572475,-0.095324,91
51.574744,-0.070334,92
51.539175,-0.064568,93
51.541953,-0.064113,92
51.540742,-0.069766,93
51.537234,-0.068599,93
51.536791,-0.065157,94
51.565027,-0.058120,88
51.575229,-0.061901,85
51.571166,-0.061704,89
51.575022,-0.065774,89
51.571654,-0.067146,90
51.568591,-0.057852,86
51.566595,-0.054393,84
51.560740,-0.076777,93
51.557660,-0.076078,94
51.561225,-0.072906,93
51.557920,-0.071686,93
51.555530,-0.071393,93
51.554624,-0.076131,94
51.553266,-0.077489,94
51.537551,-0.045017,92
51.536201,-0.053499,93
51.542543,-0.051197,95
51.540687,-0.054327,95
51.540339,-0.048544,94
51.539877,-0.042177,91
51.538507,-0.053103,94
51.538231,-0.048669,93
51.542872,-0.044957,94
51.542680,-0.039231,91
51.548789,-0.024902,87
51.548322,-0.034589,90
51.546305,-0.037453,91
51.545219,-0.024663,88
51.545189,-0.041473,93
51.498920,-0.218372,93
51.502037,-0.216880,93
51.500388,-0.224598,93
51.501085,-0.220392,94
51.499232,-0.213579,92
51.498922,-0.222028,94
51.502855,-0.220859,94
51.501930,-0.236378,91
51.502795,-0.251859,86
51.505175,-0.240503,89
51.505625,-0.244504,88
51.504402,-0.234349,90
51.503966,-0.237886,89
51.503094,-0.240995,89
51.503215,-0.247180,87
51.495483,-0.210401,92
51.492094,-0.217452,93
51.493254,-0.207035,91
51.495895,-0.219899,93
51.492632,-0.205158,91
51.493006,-0.213621,92
51.491730,-0.209625,92
51.497710,-0.214537,92
51.515459,-0.245695,85
51.519104,-0.240278,85
51.527818,-0.239870,85
51.517913,-0.247804,82
51.482393,-0.207563,93
51.482372,-0.194669,92
51.482460,-0.200073,94
51.480940,-0.203153,94
51.484924,-0.196271,92
51.484748,-0.200733,93
51.483612,-0.204317,94
51.483729,-0.213646,92
51.483221,-0.217688,91
51.482834,-0.221995,89
51.488913,-0.217072,91
51.486339,-0.217439,90
51.485740,-0.222680,90
51.486406,-0.213012,91
51.489384,-0.227301,92
51.491435,-0.231596,94
51.499820,-0.230973,92
51.500107,-0.227397,93
51.497217,-0.229777,93
51.494091,-0.225113,94
51.494136,-0.230849,95
51.489918,-0.222552,91
51.478891,-0.207243,92
51.479654,-0.209882,92
51.481441,-0.212600,92
51.479189,-0.215069,90
51.476709,-0.212916,90
51.475297,-0.211566,91
51.473902,-0.210055,91
51.488499,-0.207827,91
51.486401,-0.205248,92
51.489115,-0.211464,92
51.489263,-0.202620,91
51.487158,-0.200605,93
51.485981,-0.208719,90
51.490012,-0.207157,92
51.471468,-0.213986,89
51.468224,-0.203363,89
51.480836,-0.220960,87
51.478533,-0.217998,88
51.476319,-0.219030,85
51.480243,-0.190712,95
51.478175,-0.191735,94
51.475348,-0.196893,93
51.476078,-0.189660,93
51.474747,-0.192788,92
51.472073,-0.196493,91
51.471032,-0.203866,91
51.499803,-0.248106,87
51.497803,-0.235712,92
51.496501,-0.233345,93
51.498245,-0.241718,90
51.494619,-0.242302,91
51.492249,-0.237708,91
51.491641,-0.243085,90
51.467711,-0.196716,88
51.471566,-0.189010,89
51.469660,-0.192830,90
51.467560,-0.189681,89
51.502659,-0.230184,92
51.504099,-0.227136,93
51.505119,-0.232106,91
51.506916,-0.222111,93
51.508166,-0.217341,93
51.508096,-0.232256,90
51.509291,-0.228134,91
51.477922,-0.198990,94
51.475184,-0.203054,93
51.476513,-0.207227,93
51.477351,-0.202330,94
51.473360,-0.204592,93
51.471620,-0.208571,92
51.479377,-0.199121,95
51.507997,-0.239959,88
51.511434,-0.237451,88
51.508545,-0.243207,86
51.512566,-0.230432,89
51.513751,-0.233556,88
51.511994,-0.244416,85
51.508167,-0.235930,89
51.511377,-0.232446,89
51.605461,-0.136200,80
51.601064,-0.138683,84
51.596159,-0.124852,85
51.600631,-0.129923,83
51.593726,-0.131907,83
51.595166,-0.137765,85
51.596718,-0.143489,86
51.604629,-0.115595,87
51.603913,-0.123700,84
51.602240,-0.115267,89
51.600277,-0.119821,88
51.607856,-0.130680,83
51.607140,-0.120962,85
51.607357,-0.114358,86
51.594174,-0.076358,88
51.596441,-0.077841,86
51.596972,-0.072455,90
51.592685,-0.071851,91
51.592254,-0.080669,85
51.590280,-0.074764,89
51.590855,-0.078514,87
51.589849,-0.082654,87
51.574896,-0.129849,88
51.577565,-0.129550,87
51.577275,-0.117781,87
51.577231,-0.138259,85
51.576866,-0.122206,88
51.580321,-0.131931,87
51.579953,-0.123128,89
51.591540,-0.148960,89
51.593064,-0.157086,86
51.588169,-0.152523,87
51.583862,-0.159247,83
51.599731,-0.156437,79
51.595721,-0.150253,85
51.593234,-0.144303,89
51.586491,-0.106726,89
51.582442,-0.100955,91
51.581448,-0.105675,89
51.578259,-0.102265,90
51.571934,-0.101920,90
51.587804,-0.104964,90
51.584827,-0.103349,89
51.574203,-0.140085,88
51.572699,-0.136694,88
51.575250,-0.145991,89
51.574265,-0.160689,83
51.571743,-0.143932,90
51.578522,-0.159326,85
51.580766,-0.149289,88
51.588567,-0.124825,86
51.586303,-0.116026,89
51.585035,-0.122440,88
51.583067,-0.113627,88
51.582658,-0.119017,89
51.590035,-0.122119,84
51.585272,-0.133911,86
51.589908,-0.137120,87
51.587892,-0.129174,84
51.588880,-0.145506,89
51.587226,-0.142916,86
51.584044,-0.126129,86
51.582937,-0.141192,82
51.593909,-0.105684,90
51.594257,-0.099960,87
51.596311,-0.096453,87
51.596012,-0.112418,92
51.591992,-0.112221,88
51.591433,-0.105120,91
51.597628,-0.100466,88
51.596009,-0.104033,89
51.605971,-0.067264,90
51.606004,-0.062372,87
51.604702,-0.051283,84
51.601365,-0.066395,90
51.603037,-0.058324,86
51.601009,-0.060255,86
51.601372,-0.071681,89
51.581000,-0.091696,88
51.584533,-0.091916,89
51.581375,-0.097688,91
51.582355,-0.084747,88
51.580550,-0.081182,89
51.578912,-0.096513,90
51.585111,-0.096578,90
51.584477,-0.087548,88
51.579525,-0.067794,89
51.579151,-0.072430,92
51.579841,-0.063646,87
51.577669,-0.077915,90
51.578731,-0.083111,90
51.576761,-0.071860,92
51.576173,-0.085633,90
51.577335,-0.091282,86
51.575416,-0.095770,89
51.580232,-0.110292,86
51.578421,-0.113888,87
51.575853,-0.107664,87
51.574056,-0.113946,88
51.572570,-0.108492,87
51.570586,-0.111307,90
51.568706,-0.107687,92
51.587875,-0.068602,91
51.587502,-0.081975,88
51.584895,-0.063981,91
51.586229,-0.075047,90
51.584928,-0.081343,88
51.584978,-0.068272,91
51.582205,-0.072026,92
51.583167,-0.077939,89
51.599028,-0.064418,88
51.599255,-0.054223,85
51.596484,-0.060499,87
51.595399,-0.067155,91
51.586479,-0.056774,86
51.595821,-0.063932,89
